"";"sKNotes:notes";"item ### type";"item ### note";
"0fb2c1bb-5dba-4a1d-bf0e-5e100a186058";"";;;"
"
"0fc136a2-9134-4cb9-af10-ec3d0deca8f8";"";;;"
"
"0fd0e436-8298-42ab-93f9-808a3a6461c3";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"0ff6ec97-1591-4656-8d9d-0d2bec4faf7c";"";;;"
"
"0ffd2aca-9a2d-4e1b-93bb-935eff2304eb";"";;;"
"
"1010636a-5b2c-4764-b5ea-7a02543ab2f5";;"Note sur l'exposition - 2011-2012, Le Havre, Les Territoires du désir ###  ### Date d'inscription au registre des dépôts ###  ### Numéro d'inventaire du déposant ### ";"repr. p. 95 du catalogue ###  ### 10 août 2011 ###  ### FNAC 08-022 ### ";"
"
"1014a24e-2381-4a63-a99c-7321a58734de";;"Note sur l'exposition - 2011, Le Havre, Les Territoires du désir ### ";"Repr. p. 33 ### ";"
"
"10263e52-f9b2-419d-8002-8a5d9e26f5c4";"";;;"
"
"103178f4-0875-482f-817b-5bcf3679dc2f";;"Note sur le statut juridique ### ";"Offert par le groupe \"Regard - Parole\" à l\"occasion du 25e Salon de l'U.H.A.P.\" ### ";"
"
"106a41cb-72f9-4107-9e53-e6890fdd33f5";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 17 du catalogue, ch. Animaux ###  ### n° 107 du catalogue, vignette en noir et blanc. ### ";"
"
"10752990-99b6-450e-b997-021bb44c4ab2";;"Date d'inscription au registre d'inventaire ### ";"19 mai 2015 ### ";"
"
"10806db3-6cd4-423c-95f2-5b7c324f1bf2";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"\"Dépôt de l'Etat en 1848, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"10908f39-884f-44e9-b659-f0eee41c19e2";;"Note sur le statut juridique ### ";"Aceté auprès de la galerie Inard en 1990 ### ";"
"
"10a0b8bb-de34-48e4-b8d5-6e5be114deca";"";;;"
"
"10afa7b0-c40c-49a8-b159-e89e195f8bb1";"";;;"
"
"10d10264-992b-47bc-b0aa-2d4673e9eef0";"";;;"
"
"10ea69f7-19c6-45ed-8b10-612b095ff7b9";"";;;"
"
"10f06242-e2c6-4bae-a7f8-af227da6ccd4";;"Note sur l'exposition - 2011, Le Havre, De Delacroix à Marquet ###  ### Note sur les numéros d'identification ### ";"n° 2 pp. 26-27 repr ###  ### Dessin au crayon au dos ### ";"
"
"10fd2915-c9f9-4c78-a4f5-cf5b49064a89";;"Note sur l'exposition - 1937, Paris, Exposition rétrospective Henri-Edmo ###  ### Note sur l'exposition - 2009, Le Havre, Henri-Edmond Cross ### ";"n° 115 à 119 (Dessins) ###  ### n° 22.1 p. 62 repr ### ";"
"
"10ffa00e-b812-4753-91d9-9c20fcd40ff6";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"11020a00-7f6a-4400-a8d4-0ac338b18d82";;"Note sur l'exposition - 1963, Le Havre, Musée-Maison de la ###  ### Note sur l'exposition - 1967-1968, Tokyo, kyoto ###  ### Note sur l'exposition - 1977, Le Havre,Musée des Beaux-Arts ###  ### Note sur l'exposition - 1983, Japon, Raoul Dufy ###  ### Note sur l'exposition - 1983-1984, Londres, Hayward Gallery ###  ### Note sur l'exposition - 1990, Perpignan, Dufy et le midi ###  ### Note sur l'exposition - 1997, Martigny, Fondation PierreGianadda ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Note sur l'exposition - 2002, Roanne, Fenêtres ouvertes sur.. ###  ### Note sur l'exposition - 2003, Céret, R. DUFY, du motif à la couleur ###  ### Note sur l'exposition - 2008, Paris, Raoul Dufy. Le plaisir ###  ### Note sur l'exposition - 2010, Sète, Dufy en Méditerranée ###  ### Note sur l'exposition - 2011, Paris, Raoul et Jean Dufy. Complicité et ###  ### Note sur l'exposition - 2014, Tokyo, L'estuaire de la Seine - L'invention ###  ### Note sur l'exposition - 2015,Madrid, Raoul Dufy ### ";"N° 26 du catalogue ###  ### n° 75 du catalogue. Reprod. en coul. ###  ### n° 27 du catalogue ###  ### n° 47 du catalogue ###  ### n° 137 du catalogue ###  ### n° 75 du catalogueRepord. en coul. p. 85 ###  ### n° 94 du catalogueReprod. en coul. p. 135 ###  ### n° 70 du catalogueReprod. en coul. ###  ### n° 14 du catalogue. Repord. en coul. ###  ### Reprod. en coul. p. 174, n° 47 du catalogue ###  ### Reprod. n° 114, p. 232 (haut) ###  ### Reprod. n°41 p.202 ###  ### Reprod. n°51 p.87 ###  ### n° 117 ###  ### Fig. 14 ### ";"
"
"110312d2-fc7d-4fa1-87ea-fd33a297b02a";"";;;"
"
"11182f75-4053-473b-93dc-53d9232e2961";"";;;"
"
"111b1836-81a5-4819-9344-6a029d974308";;"2015, Mulhouse, Charles Walch ### ";"";"
"
"111f1ca7-25af-4274-a1e2-8194c97e3c68";"";;;"
"
"11225ab9-8e19-4c8c-a5e1-4003ca8784cd";"";;;"
"
"1127874f-c026-4897-b78d-52713bbaef80";;"Note sur l'exposition - 2013, Honfleur, La femme et la mer (1860-1920) ###  ### Note sur le statut juridique ###  ### Note sur l'exposition, Société des amis des arts du Havre, 1893 ### ";"Notice p. 172, repr. p. 173 ###  ### Achat fait sur la proposition de Charles Lhullier ### ";"
"
"112a321e-e50a-4426-a661-bacb0fa07d6d";;"Note sur l'exposition - 2009, Le Havre, Deuxième Donation ###  ### Note sur l'exposition - 2011, Pont-Aven, Le Nabi \"bucolique\" ### ";"s.n° ###  ### Repr. n°91 ### ";"
"
"113a3fed-b066-48aa-9845-f94a2d0e1c15";"";;;"
"
"75024d96-7047-49a6-9043-0fc497cc35cf";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"750df3cd-733a-48cc-bdfc-a2d3e10d036c";"";;;"
"
"750f0d8d-4d0c-40ff-a451-99320f7e556d";;"Note sur l'exposition - 1951, Rennes, Musée, Origines de l'art ###  ### Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1959, Bordeaux, Galerie des Beaux-Arts ###  ### Note sur l'exposition - 1964, Munich, Haus des Kunst, de David à Cezanne ###  ### Note sur l'exposition - 1973, Léningrad, Musée de l'Ermitage, ###  ### Note sur l'exposition - 1976, Séoul, Musée National ###  ### Note sur l'exposition - 1986, Le Havre, Hamon, les peintres du ###  ### Note sur l'exposition - 1998, Miyota, Mercian Karuizawa ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ###  ### Note sur l'exposition - 2014, Wuppertal, Camille Pissarro, Vater des impre ### ";"N°33 ###  ### N° 84 du catalogue ###  ### N° 251 ###  ### N° 207 ###  ### N° 25 ###  ### N° 16 ###  ### Repr. p. 21 ###  ### Notice p. 50, repr. p. 51 ###  ### Cat.43 p.127 ###  ### repr. p. 314 ### ";"
"
"75648b96-9581-4a0e-929a-d03b60d4f132";"";;;"
"
"75772519-bb45-4cc1-a97f-bd96e162274f";;"Note sur l'exposition - 2009-2010, Ann Arbor, Dallas, The Lens of Impres ###  ### Note sur l'exposition - 2011, Le Havre, De Delacroix à Marquet ### ";"Repr. et notice p. 193 ###  ### n°1 pp. 24-25 repr. ### ";"
"
"757d6bce-bf32-44ab-830e-47d73db1baa4";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement du 28/04/2015 ### ";"
"
"75a4b7df-e0bc-4c44-80c4-08f926789097";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"Cat.30, pp.80-81 repr. ### ";"
"
"75b52937-eced-4741-a97f-866e0c9d5da9";"";;;"
"
"75bdec4a-7cec-400d-a81e-af50363d14f5";;"Note sur l'exposition - 2011-2012, Le Havre, Alphonse Saladin ### ";"N°2, p.28 repr. ### ";"
"
"75c28a36-0857-4a8b-a2b7-19d60d6f594c";"";;;"
"
"75cf59c7-a6a8-414c-a702-d658dbc827f8";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"75e3126c-d9b1-48a1-b757-3b97ec316022";"";;;"
"
"75e6736b-1a7f-414e-b9d0-b8ba1493834f";;"Note sur les numéros d'identification ### ";"Inventaire de 1923 : 24 petites études à l'huile du peintre JullienInventaire Arnould : (IV-5) Arnould, Reynold, Collections du musée des Beaux-Arts de la Ville du Havre, la peinture école française, additif, de la fin du XIXe à 1952 (oeuvres appartenant aux collections en 1952), octobre 1957, p.28 \"Fait partie d'un lot de 12 panneaux\"NON VU lors du récolement 15/06/2015 ### ";"
"
"7602347c-e47e-4cbb-b8a2-e56c38b59d41";"";;;"
"
"762285b8-74d0-4d0f-9974-80a5ad95fc17";;"Note sur le statut juridique ### ";"Acquis en lot avec le E 111 ter ### ";"
"
"7637f671-b25e-47e5-a0b8-aa14e2f61c99";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"\"Dépôt de l'Etat en 1880, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"76470731-2686-44ee-88d9-2566a79ee654";;"Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ### ";"Repr. p. 147 ### ";"
"
"764f32d6-40fe-4d27-ba92-d1ce65ff6afa";"";;;"
"
"765af0f4-b141-4622-853d-a5ad981bb8d2";"";;;"
"
"7672782f-1ab9-4c93-914e-97e8e7c864f7";"";;;"
"
"767d23b4-1aae-40ac-9c09-5a47056c951d";"";;;"
"
"7684cb89-d117-479d-b2f6-e75ac36b4253";"";;;"
"
"768944b0-d1d5-4b7d-aeed-fc1c039903b8";"";;;"
"
"76982e02-83f0-409c-aaac-22d6f4714264";"";;;"
"
"7699227b-5628-4944-8e8f-e130cc57c77a";;"Note sur l'exposition - 2011, Le Havre, La Jeunesse d'un musée ###  ### Note sur les numéros d'identification ### ";"n° 17 ###  ### Dépôt du Musée du Louvre, département des peintures ### ";"
"
"76a86de3-7cad-45af-bd44-0dd71f18ec38";;"Note sur les numéros d'identification ### ";"Reproductions de Léon Marotte.Paris, Heleu et Sergent éditeurs, 1931.Exemplaire n°15 signé par l'artiste, sur un tirage de 200 ex.25 planches de dessin, 1 index et un porte-document ### ";"
"
"76af9837-7690-4673-9819-bf9c677f07ac";;"";"Propriété de la commune. Fiche à transformer car fiche type \"dépôt\" actuellement ### ";"
"
"76cbd933-457a-46a1-a062-f04c1703bf96";"";;;"
"
"76d22c31-c8d4-4f35-807f-16fd5f2be971";"";;;"
"
"76d3b2f0-80af-42ca-a5c3-2b39f4899451";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 12/06/2015 ### ";"
"
"76e5c854-e442-4d5d-b7c8-a16864b4db01";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 21 du catalogue, ch. Animaux ###  ### n° 114 du catalogue, vignette en noir et blanc ### ";"
"
"770f03a3-be75-44e2-8cf7-347f0cb55d7c";"";;;"
"
"7710008a-6cde-4747-8cbd-4367927d22ad";"";;;"
"
"771c4f03-96be-4bfb-8184-2c08c433b647";;"Note sur l'exposition - 2007, Le Havre, Brasilia. Chandigarh. Le Havre ###  ### Note sur l'exposition - 2009, Caen, Voyages pittoresques ###  ### Note sur le statut juridique ### ";"p.75 ###  ### Reprod. III-6-8 p.446 et notice p.444 ###  ### Acquis avec 30 autres photographies en 2004 avec l'aide du Fonds Régional d'Acquisition des Musées de Haute-Normandie. ### ";"
"
"77356b28-b0c6-4bbc-8b1e-a4061e67c8aa";;"Note sur le multimedia ###  ### Note sur le multimedia ### ";"d'après l'oeuvre originale du Titien, Le Transport du Christ au tombeau, Vers 1520, 148 x 212 cm, Musée du Louvre ###  ### Visuel de l'oeuvre originale. ### ";"
"
"77467bbe-5a8b-4e28-ab7c-36a13d70c615";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"\"Dépôt de l'Etat en 1860, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"777a57e4-da25-426b-8f86-aa9dad9fb9e0";"";;;"
"
"77c7f591-ed88-45fb-9869-8adc594aa028";"";;;"
"
"78063f80-2eda-4e60-8834-630c61adf262";"";;;"
"
"780bfab0-8734-4ba0-8495-2c40920b73e8";;"Note sur l'exposition - 1986, Le Havre, Maison Culture, Authouart. ###  ### Note sur les numéros d'identification ### ";"1986, Le Havre, Rétrospective Authouart, Maison de la Culture, février - mai. ###  ### NON VU lors du récolement du 02/06/2015 ### ";"
"
"782b4185-93df-439e-848b-80f8cbcf11b2";;"Note sur les numéros d'identification ### ";"Nombre de parties à déterminer. Lot composé de deux ensemble l'un avec des collages l'autre sans. ### ";"
"
"783a2e41-29fd-4575-874f-801841fb2798";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1983, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 13 du catalogue, ch. Paysages ###  ### n° 74 du catalogue ###  ### n° 11 du catalogue, vignette en noir et blanc ### ";"
"
"783dff78-e68a-46c8-b60d-61471d219e68";"";;;"
"
"78429eea-68f9-4d6a-990c-410b55f9a076";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 14 du catalogue, ch. Paysages, sous le titre : Plusieurs vaches au bord de l'eau. Ciel gris (Etude) ###  ### n° 140 du catalogue, vignette en noir et blanc ### ";"
"
"78449db8-efbf-4238-a5e2-4c8bd42674cd";"";;;"
"
"784fc56d-4825-405f-97d0-c31273784daa";"";;;"
"
"7867766a-f6b6-47f9-9598-b859f4040664";"";;;"
"
"786b027f-78a8-48ec-95db-1e475976f255";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"78770d1a-8ea1-4966-b36d-07728dd4893a";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"787970fb-4eec-44ff-a660-3ee95571421e";"";;;"
"
"787a4276-1a51-4b4b-8824-85f2f601948d";;"Note sur l'exposition - 1931, Paris ###  ### Note sur l'exposition - 1955, Paris, 1850-1950 ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ###  ### Export DMF ### ";"N°223 ###  ### N°15 (Marine) ###  ### Cat.21, p.64-65 repr. ###  ### Cat.22, p.79 repr. ### ";"
"
"787c43e7-2c4c-402e-b146-e7a9cdd42dfb";"";;;"
"
"787fd910-9b07-432c-b667-fbe91de9152a";;"Date d'inscription au registre d'inventaire ### ";"19 mai 2015 ### ";"
"
"789c4e99-2f51-49c0-9ae8-75ee59b84584";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Export DMF ### ";"Cat.62, pp.152-153 repr. ### ";"
"
"78a0ea8e-3e0b-4bac-a440-54f56bfdfc5d";"";;;"
"
"78bfb1ea-c278-4732-a4cb-3f88a08a99f1";"";;;"
"
"78ca4c9c-0128-4a1f-90fb-d3ebc2ec4ed3";;"Note sur le statut juridique ### ";"Détruit par la guerre. Voir dossier dommages de guerre[statut Antérieur Micromusée : mentions Acquisition : mode d'acquisition non documenté et date d'entrée][statut Prévu Micromusée : envisager procédure de radiation] ### ";"
"
"78cdf369-0587-4454-8c78-1db4b61c2b46";"";;;"
"
"78cf6993-7aec-4bbb-bbc2-689c74cfbe86";"";;;"
"
"78ee7bd5-10d3-4f10-9b96-83f3995bf0d1";"";;;"
"
"78f05826-e217-4f4c-878f-03b2f03000f2";"";;;"
"
"78f1a481-e0ea-48a6-a6fc-3c3937f74fec";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 149 ### ";"
"
"79104662-e22a-4dd8-934d-89ffbf5e2c62";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1954, Nice, Musée Masséna ###  ### Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"n° 44 du catalogue ###  ### n° 9 du catalogue ###  ### n° 57 du catalogue ###  ### p. 48 du catalogue, ch. AnimauxRepr. en noir et blanc ###  ### n° 157 du catalogue, repr. en noir et blanc ### ";"
"
"792b1008-570e-425c-aac3-0d599dbc3efd";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"- transformateur électrique- 6 parties en néonLa boîte contenant le transformateur est rangé dans Armoire 1-01. ###  ### Acquiq avec une subvention du FRAM de 50% soit 64125 francs ### ";"
"
"792c5f89-3791-4575-9e68-bb098f21f365";"";;;"
"
"793784fc-9784-494a-ab7b-c091fb205bb6";"";;;"
"
"793c1f5f-721c-467a-a93f-faa07216913c";;"Note sur le statut juridique ### ";"lors de la 4e Biennale de la ville du Havre 01.12.1984 au 31.12.1984 ### ";"
"
"7960ad56-ff20-482d-a3e5-d1eae8df487d";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"7965668d-e036-440c-88ed-f305e30aaeea";"";;;"
"
"797e7677-757d-49d3-a60d-542ed54d3682";;"Note sur les numéros d'identification ### ";"Créee sans fiche carton ### ";"
"
"79a09dee-b436-445a-8a5e-e0112e4552bf";"";;;"
"
"79b74ea0-c3d1-413b-bcb4-71228fe22940";;"Note sur l'exposition - 1916, Paris, Bernheim-Jeune ###  ### Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ###  ### Note sur l'exposition - 2011-2012, Le Havre, Les Territoires du désir ### ";"N°71 ###  ### N°118 ###  ### Cat.62 p. 169 ###  ### Repr. p. 30 ### ";"
"
"79bbbc2b-6370-4050-ad93-c6eb1abd8bac";"";;;"
"
"79ca37a3-7926-4939-b798-6358c67b1d90";"";;;"
"
"79def23e-3cb4-4375-b22c-11a555cd542b";"";;;"
"
"79eba6a9-6f42-4875-a1b9-58773ae5719f";"";;;"
"
"7a116676-ca4d-4391-92a5-9e4a477f91ac";"";;;"
"
"7a333fd4-f9e9-4072-ada4-c7433e8a8d6a";"";;;"
"
"7a4a8d89-65c6-46bd-a239-2ed76e986ec9";"";;;"
"
"7a5048a2-8f09-4c4f-a896-c0c84f9d4eeb";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Clé Allen ###  ### Don de l'artiste lors de l'exposition \"3e Biennale de gravure contemporaine\", Musée des Beaux-Artsn 18 février - 23 mars 1987 ### ";"
"
"7a544a30-f3db-4433-95b6-bac1b70d915d";"";;;"
"
"7a58d5d1-bbf0-4115-bbed-4ea797e46e5e";"";;;"
"
"7a61b203-6eb4-47ef-a196-157bddd8eaea";"";;;"
"
"7a648740-d2fd-4eb9-8050-bf39c63a35c1";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"7a64ebf3-c1af-4380-bacf-e0fb01ff16bb";"";;;"
"
"7a791194-534e-4afa-b385-a06bfe10e3a4";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"7a81a05c-2410-43b8-b785-cf7563a57fd5";"";;;"
"
"7aa7c9f3-357b-4673-8198-dea514ac0954";"";;;"
"
"7ac1562d-a91f-4ad2-a435-9441be35af42";"";;;"
"
"7ac1a961-e857-4bbb-bc04-01086225ed42";;"Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1996, Osaka, Musée d'Art de Kintesu... ###  ### Note sur l'exposition - 1998, Bogota,E.Boudin, Museo Nacional de Colombia. ###  ### Note sur l'exposition - 2013, Paris, Eugène BOUDIN ### ";"n° 60 du catalogue ###  ### n° 7 du catalogue ###  ### n° 3, repr. en coul. p. 40 ###  ### n° 3 du catalogue, repr. en coul. p. 38 ###  ### N°1 du cat. repr. p. 75 ### ";"
"
"7ae390a7-653c-4a42-8095-d8b570a614af";"";;;"
"
"7aea4184-e038-40d9-8037-9e0715686124";"";;;"
"
"7af91385-dd7b-494b-929c-0b01f71c8988";"";;;"
"
"7af996a2-4d31-4a0b-bc22-4c75db4778a8";"";;;"
"
"7b04ec4b-e14d-4914-a255-8c042a7e25bc";"";;;"
"
"7b3601d3-232a-49d2-a7e8-1a57e39d4924";"";;;"
"
"7b757bb8-f529-42f2-8fd7-69ad17075d62";;"Note sur les numéros d'identification ### ";"Etait non marqué, non trouvé sur les inventaires et sources anciennes ### ";"
"
"7b87809b-02ed-419b-90e7-a97f5ed913bd";"";;;"
"
"7b984351-61c3-4131-bca2-99249aa30cb7";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement du 02/06/2015 ### ";"
"
"7bb5fa4d-7a93-4445-bc05-7cab95400379";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 16 du catalogue, ch. Paysages ###  ### n° 193 du catalogue, vignette en noir et blanc ### ";"
"
"7bd26da3-1560-46f6-ad9b-ca2aede74a40";;"Note sur l'exposition - 1904, Paris, Salon des Indépendants ###  ### Note sur l'exposition - 1988-1989, Japon, musées, galeries. ###  ### Note sur l'exposition - 1990-1991, Essen, Amsterdam, musées ###  ### Note sur l'exposition - 1998, Miyota, Mercian Karuizawa ### ";"n° 398 ###  ### n° 38, repr. coul. p. 84 ###  ### n° 15 ###  ### notice p. 94, repr. p. 95 ### ";"
"
"7bd9f747-13c1-4378-b0c7-300067b2a1a6";"";;;"
"
"7c0026c0-38fe-4f86-8230-3ed8c07afd05";;"Note sur l'exposition - 1995-1996, Nantes, Les années romantiqu ### ";"Pl. 25 du catalogue ### ";"
"
"7c0c9f02-8bd2-4503-9dd5-e579636e34a1";"";;;"
"
"7c16b24b-8754-4b6c-a248-7a849465d848";"";;;"
"
"7c1e8ed8-4fd9-4884-a007-258c85050e05";;"";"Fiche créée après l'achèvement du récolement 2015 ### ";"
"
"7c3e18ed-a840-439c-a793-b600f291e10d";;"Note sur l'exposition - 1931, Paris ###  ### Note sur l'exposition - 1937, Paris, Rétrospective Eugène Boudin ###  ### Note sur l'exposition - 1958, Paris, Galerie Charpentier ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"N°2226 ###  ### N°15 ###  ### N°63 ###  ### Cat.19, pp.60-61 repr. ### ";"
"
"7c4b5934-7404-428e-98c4-fd7f2deac021";;"Note sur le multimedia ###  ### Note sur le multimedia ### ";"Copie en réduction d'après Velázquez, Cardinal-Infante Fernando de Austria, 1633https://www.museodelprado.es/en/the-collection/online-gallery/on-line-gallery/obra/cardinal-infante-fernando-de-austria/ ###  ### https://www.museodelprado.es/en/the-collection/online-gallery/on-line-gallery/obra/cardinal-infante-fernando-de-austria/ ### ";"
"
"7c56b74d-bca9-4f11-8051-4ee7532fb2a3";"";;;"
"
"7c646211-52a0-4e23-8dc6-05c4fdc0dd62";"";;;"
"
"7c6ebfba-ff7e-4b65-ba0b-ef6093b387dc";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"7c6f4f2b-64d9-4b35-af08-eeb4ff8b386f";"";;;"
"
"7ca3b4f9-e114-4907-ace6-0ab9efb58d17";;"Note sur l'identification ### ";"Mode d'entrée introuvable au moment du récolement. Retrouvé dans les archives du MuMa le courrier de don des oeuvres au musée. VD 17/08/2016 ### ";"
"
